"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.113912870E1,-1.206371188E0,1.028584480E1,-5.748574138E-1
6.115579536E1,-1.206371188E0,1.028584480E1,-5.748574138E-1
6.117246203E1,-1.206371188E0,1.028584480E1,-5.748574138E-1
6.118912870E1,-1.016635537E0,1.072588921E1,-7.738538980E-1
6.120579536E1,-1.386922717E0,1.010033226E1,-2.592441738E-1
6.122246203E1,-1.340226173E0,9.042573929E0,-7.124665380E-1
6.123912869E1,-1.011646032E0,9.789699554E0,-1.160278082E0
6.125579536E1,-1.387621880E0,1.062341785E1,-4.783615172E-1
6.127246202E1,-1.387621880E0,1.062341785E1,-4.783615172E-1
6.128912869E1,-7.764874697E-1,9.289473534E0,-1.281865120E0
6.130579536E1,-4.530308545E-1,1.062293816E1,-8.939757943E-1
6.132246202E1,-9.683588147E-1,1.006190014E1,-5.971139297E-2
6.133912869E1,-1.371733904E0,9.715249062E0,-8.920986652E-1
6.135579536E1,-1.371733904E0,9.715249062E0,-8.920986652E-1
6.137246202E1,-1.344363451E0,9.967388153E0,-2.918340564E-1
6.138912869E1,-1.494240522E0,9.869503021E0,-5.169942975E-1
6.140579535E1,-9.196512103E-1,9.784872055E0,-8.498937488E-1
6.142246202E1,-6.002933979E-1,9.978160858E0,-8.627841473E-1
6.143912869E1,-8.085793257E-1,1.026939201E1,-4.194545448E-1
6.145579535E1,-1.175840378E0,9.689200401E0,-3.016215265E-1
6.147246202E1,-1.376838326E0,9.875843048E0,-4.489990175E-1
6.148912868E1,-1.486569405E0,9.721962929E0,-5.547844246E-2
6.150579535E1,-1.486569405E0,9.721962929E0,-5.547844246E-2
6.152246202E1,-8.498841524E-1,1.039733791E1,-9.935171008E-1
6.153912868E1,-8.498841524E-1,1.039733791E1,-9.935171008E-1
6.155579535E1,-1.200941205E0,9.278853416E0,-6.358999759E-2
6.157246201E1,-5.255942941E-1,9.306769371E0,-1.170496464E0
6.158912868E1,-8.128219247E-1,1.058478546E1,-6.369054914E-1
6.160579535E1,-1.661777139E0,1.010141468E1,-9.404424578E-2
6.162246201E1,-1.833192348E0,9.212351799E0,-5.570636988E-1
6.163912868E1,-9.571827054E-1,1.003837013E1,-1.151812077E0
6.165579534E1,-8.783081174E-1,1.021986008E1,2.165316045E-2
6.167246201E1,-1.174355984E0,9.946461678E0,-3.752288818E-1
6.168912868E1,-6.846555471E-1,9.243199348E0,-1.057643414E0
6.170579534E1,-8.676778674E-1,1.010326290E1,-6.330748200E-1
6.172246201E1,-1.222211123E0,1.027101040E1,-1.429913044E-1
6.173912867E1,-1.210881829E0,9.649953842E0,-3.302657604E-1
6.175579534E1,-7.241119146E-1,9.909753799E0,-7.616146803E-1
6.177246200E1,-1.198412895E0,1.010915279E1,-5.347401500E-1
6.178912867E1,-1.806846499E0,9.655136108E0,-5.134029984E-1
6.180579534E1,-1.314646602E0,9.502069473E0,-6.415503025E-1
6.182246200E1,-6.457161903E-1,9.953529358E0,-2.630078495E-1
6.183912867E1,-8.502576351E-1,1.028229237E1,-1.456919611E-1
6.185579534E1,-1.396298409E0,9.766742706E0,-7.938215137E-1
6.187246200E1,-1.396298409E0,9.766742706E0,-7.938215137E-1
6.188912867E1,-1.218016624E0,1.017691803E1,-6.097553372E-1
6.190579533E1,-1.218016624E0,1.017691803E1,-6.097553372E-1
6.192246200E1,-1.358843565E0,9.595270157E0,-4.598112106E-1
6.193912867E1,-1.397505164E0,9.817146301E0,-4.560283720E-1
6.195579533E1,-1.051763177E0,1.015340710E1,-5.371822715E-1
6.197246200E1,-8.057063818E-1,9.773447037E0,-3.038816452E-1
6.198912866E1,-1.078970909E0,1.015333080E1,-6.833817959E-1
6.200579533E1,-1.473200202E0,9.777593613E0,-7.788625360E-1
6.202246200E1,-1.438053370E0,9.834651947E0,-6.046603918E-1
6.203912866E1,-1.004080296E0,9.853337288E0,-4.471315444E-1
6.205579533E1,-9.886041880E-1,9.843693733E0,-6.466547251E-1
6.207246199E1,-1.229939699E0,9.904007912E0,-3.140905499E-1
6.208912866E1,-1.170889139E0,1.024700069E1,-4.816080332E-1
6.210579532E1,-1.238482237E0,9.679785728E0,-7.504481673E-1
6.212246199E1,-1.492698550E0,9.815843582E0,-1.009567857E0
6.213912866E1,-1.538140535E0,9.782640457E0,-2.693572640E-1
6.215579532E1,-1.236653090E0,1.021011162E1,-2.324099392E-1
6.217246199E1,-7.034164667E-1,9.733962059E0,-6.502843499E-1
6.218912866E1,-9.506321549E-1,9.595624924E0,-5.139872432E-1
6.220579532E1,-1.478381276E0,1.002258778E1,-5.233150125E-1
6.222246199E1,-1.617177844E0,1.008099747E1,-5.819250941E-1
6.223912865E1,-1.343549490E0,9.624518394E0,-6.628777981E-1
6.225579532E1,-9.240086079E-1,1.000654697E1,-6.021321416E-1
6.227246199E1,-9.240086079E-1,1.000654697E1,-6.021321416E-1
6.228912865E1,-1.208018422E0,9.688433647E0,-8.914283514E-1
6.230579532E1,-1.473793983E0,9.957388878E0,-4.882160425E-1
6.232246198E1,-1.473793983E0,9.957388878E0,-4.882160425E-1
6.233912865E1,-1.040587068E0,9.601332664E0,-6.783251762E-1
6.235579532E1,-8.769577742E-1,9.736777306E0,-6.925276518E-1
6.237246198E1,-1.112001300E0,9.981790543E0,-6.977660954E-2
6.238912865E1,-1.235772014E0,9.945312500E0,-1.218840182E-1
6.240579531E1,-1.097454190E0,9.778034210E0,-7.982746959E-1
6.242246198E1,-1.311926723E0,9.901891708E0,-5.925170183E-1
6.243912865E1,-1.679915547E0,9.987336159E0,-2.442851812E-1
6.245579531E1,-1.437555313E0,9.582887650E0,-5.170518160E-1
6.247246198E1,-9.212888479E-1,9.859351158E0,-8.144690990E-1
6.248912864E1,-1.070955157E0,1.015524578E1,-3.005202115E-1
6.250579531E1,-1.341030598E0,1.004008484E1,-2.429635972E-1
6.252246198E1,-1.276396871E0,9.333670616E0,-5.118228793E-1
6.253912864E1,-1.315249920E0,9.899564743E0,-7.691804171E-1
6.255579531E1,-1.693773150E0,1.016422844E1,-3.148758113E-1
6.257246197E1,-1.631207943E0,9.743816376E0,-3.886076808E-1
6.258912864E1,-1.147387743E0,9.571798325E0,-7.054754496E-1
6.260579530E1,-8.835657835E-1,1.023404408E1,-5.537692904E-1
6.262246197E1,-1.236404061E0,9.944708824E0,-1.828116626E-1
6.263912864E1,-1.345943570E0,9.681443214E0,-6.110672951E-1
6.265579530E1,-1.310231686E0,9.752655983E0,-7.778186798E-1
6.267246197E1,-1.564151168E0,9.747656822E0,-4.217529893E-1
6.268912864E1,-1.564151168E0,9.747656822E0,-4.217529893E-1
6.270579530E1,-1.564151168E0,9.747656822E0,-4.217529893E-1
6.272246197E1,-1.172411919E0,1.024608231E1,-1.638400108E-1
6.273912863E1,-1.172411919E0,1.024608231E1,-1.638400108E-1
6.275579530E1,-1.477097869E0,9.451953888E0,-8.708860874E-1
6.277246197E1,-1.587978244E0,1.032840443E1,-6.788614988E-1
6.278912863E1,-1.587978244E0,1.032840443E1,-6.788614988E-1
6.280579530E1,-9.289119244E-1,9.577678680E0,-3.853994310E-1
6.282246196E1,-7.084347010E-1,9.837027550E0,-8.487157822E-1
6.283912863E1,-7.084347010E-1,9.837027550E0,-8.487157822E-1
6.285579530E1,-1.704413056E0,9.780649185E0,-1.696818769E-1
6.287246196E1,-1.226472855E0,9.691470146E0,-5.965297222E-1
6.288912863E1,-9.272456169E-1,9.991472244E0,-6.982258558E-1
6.290579529E1,-1.204225898E0,1.013210869E1,-3.652019799E-1
6.292246196E1,-1.204225898E0,1.013210869E1,-3.652019799E-1
6.293912862E1,-1.219960690E0,9.607826233E0,-8.098339438E-1
6.295579529E1,-1.189669132E0,1.012984848E1,-4.680185616E-1
6.297246196E1,-1.170774221E0,1.019249058E1,-1.790767014E-1
6.298912862E1,-9.864973426E-1,9.333890915E0,-5.536351800E-1
6.300579529E1,-1.203230023E0,9.932919502E0,-8.533605337E-1
6.302246196E1,-1.368228793E0,1.013089275E1,-3.343358934E-1
6.303912862E1,-1.315096736E0,9.850004196E0,-2.467751652E-1
6.305579529E1,-1.073809028E0,9.260915756E0,-6.357658505E-1
6.307246195E1,-1.342620492E0,1.024733734E1,-2.768846452E-1
6.308912862E1,-1.322585702E0,9.588231087E0,-5.972767472E-1
6.310579529E1,-1.322585702E0,9.588231087E0,-5.972767472E-1
6.312246195E1,-1.250654340E0,1.028844070E1,-3.209666610E-1
6.313912862E1,-1.285973668E0,1.017477322E1,-1.983835548E-1
6.315579528E1,-1.223657370E0,9.485357285E0,-6.745902896E-1
6.317246195E1,-1.106590509E0,9.514423370E0,-6.646974683E-1
6.318912862E1,-1.313861370E0,1.027246571E1,-2.994188666E-1
6.318912862E1,-1.313861370E0,1.027246571E1,-2.994188666E-1
6.322246195E1,-1.171616912E0,9.488728523E0,-8.518665433E-1
6.323912861E1,-1.123234987E0,9.984616280E0,-5.753936768E-1
6.325579528E1,-1.295129061E0,1.027861404E1,-2.982409000E-1
6.327246194E1,-1.431885839E0,9.548861504E0,-5.668991208E-1
6.328912861E1,-1.237055302E0,9.719108582E0,-8.967913389E-1
6.330579528E1,-1.328494668E0,9.970212936E0,-4.484722912E-1
6.332246194E1,-1.214923382E0,9.947994232E0,-3.101065755E-1
6.333912861E1,-9.899927974E-1,9.871993065E0,-6.791009307E-1
6.335579528E1,-9.666637182E-1,9.984299660E0,-8.469727635E-1
6.337246194E1,-1.519762516E0,9.966832161E0,-2.708512545E-1
6.338912861E1,-1.511191368E0,9.725467682E0,-3.999178708E-1
6.340579527E1,-1.014720201E0,9.605575562E0,-6.647548676E-1
6.342246194E1,-8.358733058E-1,1.027848053E1,-6.488382816E-1
6.343912860E1,-1.287055731E0,1.011523438E1,-2.562370300E-1
6.345579527E1,-1.493991494E0,9.611657143E0,-6.538947821E-1
6.347246194E1,-1.493991494E0,9.611657143E0,-6.538947821E-1
6.348912860E1,-1.159406543E0,1.020786095E1,-3.504536748E-1
6.350579527E1,-1.084860682E0,9.387818336E0,-5.275000930E-1
6.352246194E1,-1.084860682E0,9.387818336E0,-5.275000930E-1
6.353912860E1,-1.278494120E0,1.002197456E1,-2.454631329E-1
6.355579527E1,-1.278494120E0,1.002197456E1,-2.454631329E-1
6.357246193E1,-1.176280856E0,9.643346786E0,-9.695176482E-1
6.358912860E1,-1.059558749E0,1.001493645E1,-5.934459567E-1
6.360579527E1,-1.223599911E0,1.012028122E1,-3.483563662E-1
6.362246193E1,-1.100039959E0,9.983447075E0,-5.687091351E-1
6.363912860E1,-8.972510099E-1,9.702033043E0,-8.068650961E-1
6.365579526E1,-1.158908606E0,9.771904945E0,-2.817113400E-1
6.367246193E1,-1.462004900E0,9.972223282E0,-1.472338289E-1
6.368912860E1,-1.271426439E0,9.710029602E0,-8.298877478E-1
6.370579526E1,-1.131490111E0,9.911621094E0,-5.525817275E-1
6.372246193E1,-1.198680997E0,9.837620735E0,-2.012278587E-1
6.373912859E1,-9.830783606E-1,9.939327240E0,-6.827210188E-1
6.375579526E1,-6.921158433E-1,1.013043308E1,-1.021500587E0
6.377246192E1,-1.431722999E0,9.918249130E0,-4.030973911E-1
6.378912859E1,-1.709153533E0,1.000264931E1,-3.118112385E-1
6.380579526E1,-1.198202133E0,9.436612129E0,-5.074558258E-1
6.382246192E1,-9.923104048E-1,1.000339603E1,-8.208951354E-1
6.383912859E1,-1.300626040E0,9.931962967E0,-2.348137200E-1
6.385579526E1,-1.250328779E0,9.823112488E0,-3.177392781E-1
6.387246192E1,-1.339919806E0,1.020642471E1,-6.915699244E-1
6.388912859E1,-1.339919806E0,1.020642471E1,-6.915699244E-1
6.390579525E1,-1.024632096E0,9.821283340E0,-4.277001917E-1
6.392246192E1,-3.530872762E-1,9.511100769E0,-6.764481664E-1
6.393912859E1,-3.530872762E-1,9.511100769E0,-6.764481664E-1
6.395579525E1,-1.697651863E0,1.003377342E1,-3.413940072E-1
6.397246192E1,-1.697651863E0,1.003377342E1,-3.413940072E-1
6.398912858E1,-8.357391953E-1,9.777440071E0,-6.911869049E-1
6.400579525E1,-7.307295203E-1,1.013334370E1,-4.669746757E-1
6.402246192E1,-7.307295203E-1,1.013334370E1,-4.669746757E-1
6.403912858E1,-1.323399782E0,9.473751068E0,-7.307678461E-1
6.405579525E1,-1.375698686E0,9.806333542E0,-6.526785493E-1
6.407246191E1,-1.305960417E0,9.994461060E0,-2.434232831E-1
6.408912858E1,-8.544139862E-1,1.004225922E1,-4.559422135E-1
6.410579525E1,-5.058277845E-1,9.936453819E0,-5.823464990E-1
6.412246191E1,-1.295186520E0,9.893118858E0,-7.617679238E-1
6.413912858E1,-1.911540151E0,9.716130257E0,-4.514123499E-1
6.415579524E1,-1.629263759E0,9.433538437E0,-3.436445594E-1
6.417246191E1,-1.002768278E0,1.012585449E1,-5.643612146E-1
6.418912858E1,-7.349624634E-1,1.050215626E1,-4.747989178E-1
6.420579524E1,-8.735293150E-1,9.621549606E0,-6.393380761E-1
6.422246191E1,-1.205652952E0,9.551552773E0,-7.648804188E-1
6.423912857E1,-1.614467621E0,1.003809261E1,-3.395073712E-1
6.425579524E1,-1.494776726E0,9.972788811E0,-3.104321957E-1
6.427246190E1,-9.022117853E-1,9.814301491E0,-6.584820747E-1
6.428912857E1,-9.022117853E-1,9.814301491E0,-6.584820747E-1
6.430579524E1,-9.022117853E-1,9.814301491E0,-6.584820747E-1
6.432246190E1,-9.859226942E-1,9.726683617E0,-3.675674200E-1
6.433912857E1,-9.859226942E-1,9.726683617E0,-3.675674200E-1
6.435579524E1,-1.391337633E0,1.029400349E1,-5.833616257E-1
6.437246190E1,-1.410251856E0,9.898271561E0,-4.104906619E-1
6.438912857E1,-1.410251856E0,9.898271561E0,-4.104906619E-1
6.440579523E1,-1.066233754E0,9.902427673E0,-4.701350033E-1
6.442246190E1,-1.022678494E0,1.005052376E1,-2.758599222E-1
6.443912856E1,-9.983916879E-1,9.910883904E0,-5.623500943E-1
6.445579523E1,-1.194591641E0,9.701094627E0,-6.476411223E-1
6.447246190E1,-1.597172022E0,1.012576866E1,-4.849216044E-1
6.448912856E1,-1.420288324E0,9.926293373E0,-3.170593679E-1
6.450579523E1,-9.760106802E-1,9.658869743E0,-5.388199091E-1
6.452246190E1,-8.767470717E-1,9.778667450E0,-3.448416591E-1
6.453912856E1,-1.199743986E0,1.011396027E1,-4.875552356E-1
6.455579523E1,-1.312012911E0,9.869224548E0,-3.382719755E-1
6.457246189E1,-1.100164413E0,9.775995255E0,-4.564114809E-1
6.458912856E1,-1.134075880E0,9.890274048E0,-6.593440175E-1
6.460579523E1,-1.393272161E0,9.967989922E0,-4.338006377E-1
6.462246189E1,-1.444718719E0,9.904342651E0,-3.464601338E-1
6.463912856E1,-1.311390519E0,9.504099846E0,-5.963477492E-1
6.465579522E1,-1.369387627E0,9.864924431E0,-5.636333823E-1
6.467246189E1,-1.369387627E0,9.864924431E0,-5.636333823E-1
6.468912856E1,-9.378279448E-1,9.586009979E0,-7.764204741E-1
6.470579522E1,-9.378279448E-1,9.586009979E0,-7.764204741E-1
6.472246189E1,-1.437718153E0,1.012407303E1,-4.697231948E-1
6.473912855E1,-1.214061379E0,9.676855087E0,-5.376132131E-1
6.475579522E1,-1.214061379E0,9.676855087E0,-5.376132131E-1
6.477246188E1,-1.130206943E0,9.938522339E0,-4.163612723E-1
6.478912855E1,-1.401402831E0,1.013870716E1,-4.417780936E-1
6.480579522E1,-1.325525880E0,9.559683800E0,-5.421239138E-1
6.482246188E1,-1.141181827E0,9.914389610E0,-8.010328412E-1
6.483912855E1,-1.099446177E0,9.945264816E0,-2.211571932E-1
6.485579522E1,-1.248758197E0,9.983754158E0,-3.697317839E-1
6.487246188E1,-1.155288458E0,9.598374367E0,-7.583969235E-1
6.488912855E1,-1.203833342E0,9.916639328E0,-5.158929825E-1
6.490579521E1,-1.299946189E0,1.013316250E1,-4.162463248E-1
6.492246188E1,-1.390906692E0,9.831655502E0,-5.779315829E-1
6.493912854E1,-1.240531564E0,9.669338226E0,-7.406128049E-1
6.495579521E1,-1.141871452E0,9.891146660E0,-4.372291267E-1
6.497246188E1,-1.079784870E0,1.008266354E1,-3.875254691E-1
6.498912854E1,-1.175945640E0,9.685829163E0,-5.872689486E-1
6.500579521E1,-1.293232799E0,1.011725521E1,-7.723790407E-1
6.502246188E1,-1.320469260E0,9.999363899E0,-5.210740566E-1
6.503912854E1,-1.196976304E0,9.585818291E0,-2.728911042E-1
6.505579521E1,-1.055833340E0,9.838138580E0,-6.552067995E-1
6.507246187E1,-1.055833340E0,9.838138580E0,-6.552067995E-1
6.508912854E1,-1.055833340E0,9.838138580E0,-6.552067995E-1
6.510579520E1,-1.066099763E0,9.630714417E0,-6.025247574E-1
6.512246187E1,-1.066099763E0,9.630714417E0,-6.025247574E-1
6.513912854E1,-1.379548550E0,9.907608032E0,-4.606827199E-1
6.515579520E1,-1.498760700E0,9.505478859E0,-4.397861362E-1
6.517246187E1,-1.122794390E0,9.789976120E0,-8.287960291E-1
6.518912854E1,-1.200136662E0,1.011068439E1,-4.732570350E-1
6.520579520E1,-1.448013186E0,9.992765427E0,-2.198068649E-1
6.522246187E1,-1.214205027E0,9.489332199E0,-4.605773687E-1
6.523912853E1,-9.584851265E-1,9.982106209E0,-9.517621994E-1
6.525579520E1,-1.298978925E0,1.012313461E1,-3.749607205E-1
6.527246187E1,-1.529368162E0,9.818382263E0,-2.190886140E-1
6.528912853E1,-9.687802196E-1,9.303350449E0,-5.954762697E-1
6.530579520E1,-8.123335242E-1,1.020932579E1,-8.312380910E-1
6.532246186E1,-1.431234598E0,1.032271576E1,-2.998210788E-1
6.533912853E1,-1.453357100E0,9.906497955E0,-4.279395938E-1
6.535579520E1,-8.285087347E-1,9.304394722E0,-6.483593583E-1
6.537246186E1,-7.685004473E-1,1.003634930E1,-5.846065879E-1
6.538912853E1,-1.371868014E0,1.016706371E1,-1.596645266E-1
6.540579519E1,-1.583515406E0,9.943503380E0,-5.406011939E-1
6.542246186E1,-1.042607784E0,9.353034973E0,-9.701305628E-1
6.543912852E1,-1.065898538E0,1.012258911E1,-5.636238456E-1
6.545579519E1,-1.260068417E0,1.021840572E1,-8.503247052E-2
6.547246186E1,-8.843702674E-1,9.525053978E0,-1.036641479E0
6.548912852E1,-8.843702674E-1,9.525053978E0,-1.036641479E0
6.550579519E1,-1.703828812E0,9.865077972E0,1.255998164E-1
6.552246186E1,-1.346623540E0,9.770354271E0,-6.850289702E-1
6.553912852E1,-1.346623540E0,9.770354271E0,-6.850289702E-1
6.555579519E1,-1.149111509E0,9.964734077E0,-3.930895925E-1
6.557246185E1,-1.338894963E0,1.002647686E1,-3.649625182E-1
6.558912852E1,-1.427614570E0,9.363119125E0,-5.444701910E-1
6.560579518E1,-1.248126149E0,1.017854595E1,-7.959571481E-1
6.562246185E1,-1.399363041E0,9.996471405E0,-2.589185536E-1
6.563912852E1,-1.410203934E0,9.617460251E0,-2.354745269E-1
6.565579518E1,-9.501054287E-1,9.772250175E0,-9.002294540E-1
6.567246185E1,-9.643365741E-1,1.048379803E1,-6.112971902E-1
6.568912852E1,-1.218054891E0,9.827287674E0,-2.597325742E-1
6.570579518E1,-1.127190232E0,9.607280731E0,-2.893919349E-1
6.572246185E1,-9.588107467E-1,9.735427856E0,-6.522571445E-1
6.573912851E1,-1.166407228E0,1.013824749E1,-3.769622743E-1
6.575579518E1,-1.548540950E0,1.012738705E1,-4.541609287E-1
6.577246185E1,-1.222488999E0,9.561042786E0,-7.170059085E-1
6.578912851E1,-9.205609560E-1,9.778244972E0,-5.731431246E-1
6.580579518E1,-9.222177863E-1,1.016691971E1,-1.256764382E-1
6.582246184E1,-9.808470011E-1,1.012185192E1,-2.114271671E-1
6.583912851E1,-8.736729026E-1,9.537244797E0,-4.724047184E-1
6.585579518E1,-1.103966475E0,9.785331726E0,-6.446436048E-1
6.587246184E1,-1.103966475E0,9.785331726E0,-6.446436048E-1
6.588912851E1,-1.103966475E0,9.785331726E0,-6.446436048E-1
6.590579517E1,-1.103966475E0,9.785331726E0,-6.446436048E-1
6.592246184E1,-1.103966475E0,9.785331726E0,-6.446436048E-1
6.593912850E1,-6.736708879E-1,9.533605576E0,-7.308444381E-1
6.595579517E1,-1.096304893E0,9.479582787E0,-9.112906456E-1
6.597246184E1,-1.096304893E0,9.479582787E0,-9.112906456E-1
6.598912850E1,-1.933212519E0,1.033143997E1,-1.847366095E-1
6.600579517E1,-1.933212519E0,1.033143997E1,-1.847366095E-1
6.602246184E1,-8.765650988E-1,9.901910782E0,-9.443402290E-1
6.603912850E1,-1.175801992E0,9.962264061E0,-4.665437341E-1
6.605579517E1,-1.175801992E0,9.962264061E0,-4.665437341E-1
6.607246183E1,-9.632256627E-1,9.529239655E0,-4.304200113E-1
6.608912850E1,-1.151639819E0,9.896432877E0,-4.802577198E-1
6.610579516E1,-1.432709455E0,1.050930977E1,-4.652029872E-1
6.612246183E1,-1.569016099E0,9.710326195E0,-6.024960876E-1
6.613912850E1,-1.151649237E0,9.339311600E0,-7.444913983E-1
6.615579516E1,-1.093163848E0,1.000052357E1,-3.783317506E-1
6.617246183E1,-1.151132226E0,1.024943352E1,-3.463931009E-2
6.618912850E1,-8.212016225E-1,9.953433990E0,-4.398914874E-1
6.620579516E1,-7.735666037E-1,9.481977463E0,-7.500076294E-1
6.622246183E1,-1.621152163E0,1.000453568E1,-5.550909042E-1
6.623912849E1,-2.020457268E0,9.911554337E0,-2.841725647E-1
6.625579516E1,-1.539519548E0,9.667528152E0,-5.101469159E-1
6.627246183E1,-1.539519548E0,9.667528152E0,-5.101469159E-1
6.628912849E1,-1.539519548E0,9.667528152E0,-5.101469159E-1
6.628912849E1,-8.231744170E-1,9.751755714E0,-4.152790904E-1
6.632246182E1,-8.231744170E-1,9.751755714E0,-4.152790904E-1
6.633912849E1,-1.763463616E0,1.006853676E1,-3.004723191E-1
6.635579516E1,-1.151333213E0,9.956489563E0,-4.163229465E-1
6.637246182E1,-7.901536226E-1,9.557969093E0,-7.710766196E-1
6.638912849E1,-1.102357507E0,9.956603050E0,-6.285545826E-1
6.640579515E1,-1.592297316E0,9.930737495E0,-8.419928700E-2
6.642246182E1,-1.461621881E0,9.858642578E0,-3.061992526E-1
6.643912848E1,-1.177123666E0,9.843175888E0,-7.320415378E-1
6.645579515E1,-1.296163321E0,1.003202152E1,-6.500641108E-1
6.647246182E1,-1.466094255E0,9.884327888E0,-3.710438013E-1
6.648912848E1,-1.170352817E0,9.832996368E0,-4.236396253E-1
6.650579515E1,-9.040218592E-1,9.790350914E0,-5.429283381E-1
6.652246182E1,-1.216752410E0,1.000060940E1,-3.750948012E-1
6.653912848E1,-1.448214412E0,9.908347130E0,-4.240610003E-1
6.655579515E1,-1.360663056E0,9.691249847E0,-5.976693630E-1
6.657246181E1,-1.462751985E0,9.876082420E0,-5.740529895E-1
6.658912848E1,-1.450905442E0,1.006230259E1,-1.886726618E-1
6.660579514E1,-1.132926583E0,9.654234886E0,-2.912594378E-1
6.662246181E1,-8.721693754E-1,1.014094830E1,-8.296100497E-1
6.663912848E1,-1.223437071E0,9.930737495E0,-2.869498730E-1
6.665579514E1,-1.741599679E0,9.440078735E0,-9.771215916E-2
6.667246181E1,-1.045557499E0,1.025793839E1,-5.703850389E-1
6.668912848E1,-1.045557499E0,1.025793839E1,-5.703850389E-1
6.670579514E1,-1.259800196E0,9.419411659E0,-5.276341438E-1
6.672246181E1,-1.156619668E0,1.016538811E1,-7.329130173E-1
6.673912847E1,-1.156619668E0,1.016538811E1,-7.329130173E-1
6.675579514E1,-1.492191076E0,9.572746277E0,-2.831766009E-1
6.677246180E1,-1.056264281E0,9.749466896E0,-6.066907644E-1
6.678912847E1,-1.079047561E0,1.002452278E1,-4.689570665E-1
6.680579514E1,-1.474157810E0,1.030066967E1,-5.628002286E-1
6.682246180E1,-1.216149211E0,9.785955429E0,-3.562955260E-1
6.683912847E1,-8.420790434E-1,9.399233818E0,-5.679525137E-1
6.685579514E1,-8.589246273E-1,1.040914631E1,-4.060661793E-1
6.687246180E1,-1.463106155E0,9.748414040E0,1.807335019E-1
6.688912847E1,-1.570577145E0,9.703497887E0,-7.773686051E-1
6.690579513E1,-1.129143834E0,9.884912491E0,-7.056287527E-1
6.692246180E1,-1.444584727E0,1.006453419E1,-1.751310676E-1
6.693912847E1,-1.352101445E0,9.851086617E0,-2.992273271E-1
6.695579513E1,-1.112231255E0,9.537551880E0,-5.415014029E-1
6.697246180E1,-1.009529591E0,9.984817505E0,-7.248781323E-1
6.698912846E1,-1.247225881E0,1.011274433E1,-1.012747362E-1
6.700579513E1,-1.384317875E0,9.774864197E0,-6.975746155E-2
6.702246180E1,-1.026001573E0,9.691048622E0,-8.875114322E-1
6.703912846E1,-1.306285977E0,1.009539032E1,-5.539991260E-1
6.705579513E1,-1.767428517E0,9.686423302E0,-1.488427222E-1
6.707246179E1,-1.767428517E0,9.686423302E0,-1.488427222E-1
6.708912846E1,-8.915624022E-1,9.971207619E0,-2.093777359E-1
6.710579512E1,-8.915624022E-1,9.971207619E0,-2.093777359E-1
6.712246179E1,-8.915624022E-1,9.971207619E0,-2.093777359E-1
6.713912846E1,-8.915624022E-1,9.971207619E0,-2.093777359E-1
6.715579512E1,-8.915624022E-1,9.971207619E0,-2.093777359E-1
6.717246179E1,-1.296527267E0,9.636891365E0,-4.590929449E-1
6.718912846E1,-6.501502395E-1,9.571616173E0,-6.405447125E-1
6.720579512E1,-7.773876786E-1,1.047439289E1,-2.022908926E-1
6.722246179E1,-1.158630848E0,1.007512569E1,-1.823902875E-1
6.723912845E1,-1.365432382E0,9.504961967E0,-4.923532009E-1
6.725579512E1,-1.354907513E0,9.749237061E0,-1.025264144E0
6.727246178E1,-1.770914435E0,1.019346714E1,-2.502706945E-1
6.728912845E1,-1.706749797E0,9.810615540E0,-1.705341935E-1
6.730579512E1,-8.606293201E-1,9.439848900E0,-5.009052753E-1
6.732246178E1,-6.393667459E-1,1.017977238E1,-5.992304087E-1
6.733912845E1,-1.138500333E0,1.022501278E1,-3.191566765E-1
6.735579512E1,-1.529176593E0,9.632227898E0,-2.814336121E-1
6.737246178E1,-1.322739005E0,9.388709068E0,-6.481391788E-1
6.738912845E1,-1.381435156E0,1.033807755E1,-7.323862910E-1
6.740579511E1,-1.355290532E0,1.029213715E1,-3.004052639E-1
6.742246178E1,-9.303293228E-1,9.645098686E0,-3.061896563E-1
6.743912845E1,-7.966179252E-1,9.398888588E0,-6.272042394E-1
6.745579511E1,-1.225907803E0,1.027919865E1,-3.677302301E-1
6.747246178E1,-1.225907803E0,1.027919865E1,-3.677302301E-1
6.748912844E1,-1.225907803E0,1.027919865E1,-3.677302301E-1
6.750579511E1,-1.225907803E0,1.027919865E1,-3.677302301E-1
6.752246178E1,-1.225907803E0,1.027919865E1,-3.677302301E-1
6.753912844E1,-1.067459583E0,9.667575836E0,-1.594729871E-1
6.755579511E1,-1.067459583E0,9.667575836E0,-1.594729871E-1
6.757246177E1,-1.333761811E0,1.014635849E1,-4.538448751E-1
6.758912844E1,-1.762486815E0,1.006612396E1,-3.063811958E-1
6.760579510E1,-1.762486815E0,1.006612396E1,-3.063811958E-1
6.762246177E1,-1.120764136E0,9.757626534E0,-8.902887106E-1
6.763912844E1,-1.303049088E0,1.028764534E1,-4.956380725E-1
6.765579510E1,-1.285964012E0,1.000036049E1,-2.573000789E-1
6.767246177E1,-9.407680631E-1,9.520170212E0,-4.445266426E-1
6.768912844E1,-9.135316014E-1,9.717661858E0,-4.751149714E-1
6.770579510E1,-1.328465939E0,1.024814034E1,-5.232767016E-2
6.772246177E1,-1.494058490E0,9.908078194E0,-3.180170357E-1
