"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.115357054E1,2.149839878E0,2.110000372E0,-3.185878038E0
3.117023721E1,-2.879075408E-1,4.242400646E0,-1.545418978E0
3.118690387E1,-2.879075408E-1,4.242400646E0,-1.545418978E0
3.120357054E1,-4.727657795E0,4.038826525E-1,-1.043115377E0
3.122023721E1,-5.003852844E0,6.111247540E-1,-8.597865701E-1
3.123690387E1,-5.003852844E0,6.111247540E-1,-8.597865701E-1
3.125357054E1,-2.333322048E0,3.692845345E0,-1.280898005E-1
3.127023720E1,-7.095647454E-1,3.860449314E0,3.849972188E-1
3.128690387E1,9.292375445E-1,3.529532194E0,2.694817781E-1
3.130357054E1,2.412819147E0,2.607601881E0,7.298867702E-1
3.132023720E1,3.274032354E0,1.507781982E0,8.626308441E-1
3.133690387E1,4.003871441E0,1.082964420E0,8.002762794E-1
3.135357053E1,4.408845901E0,7.427579761E-1,1.253872156E0
3.137023720E1,4.914664268E0,4.300752282E-1,1.179824352E0
3.138690386E1,6.055788517E0,3.041976988E-1,8.349921703E-1
3.140357053E1,7.367993355E0,9.029875398E-1,6.325768232E-1
3.142023720E1,8.802454948E0,1.687040687E0,1.364474773E0
3.143690386E1,1.261599731E1,1.835471630E0,4.219301701E0
3.145357053E1,1.557548809E1,2.992321253E0,5.490144253E0
3.147023720E1,1.802044678E1,2.162988663E0,7.759617329E0
3.148690386E1,2.033695221E1,2.007643461E0,9.090754509E0
3.150357053E1,2.554911995E1,4.209561825E0,1.064116287E1
3.152023719E1,3.083786392E1,5.192180634E0,1.024321842E1
3.153690386E1,3.845401001E1,4.667927265E0,1.084719944E1
3.155357052E1,3.843581772E1,4.605189323E0,9.311567307E0
3.157023719E1,3.843581772E1,4.605189323E0,9.311567307E0
3.158690386E1,2.713006783E1,6.115748882E-1,5.794686317E0
3.160357052E1,2.713006783E1,6.115748882E-1,5.794686317E0
3.162023719E1,1.763649368E1,1.070715666E0,3.034698486E0
3.163690386E1,1.296318436E1,5.422005057E-1,1.486071467E0
3.165357052E1,8.928945541E0,5.617275834E-1,2.561125457E-1
3.167023719E1,5.396090508E0,9.993493557E-1,-2.350340039E-1
3.168690385E1,3.138300419E0,1.763415813E0,-3.310606480E-1
3.170357052E1,1.587422729E0,2.502630472E0,-3.072909713E-1
3.172023719E1,1.058361650E0,3.087553024E0,-5.700498819E-1
3.173690385E1,4.121953547E-1,3.071425438E0,-8.533318043E-1
3.175357052E1,-3.849876300E-2,2.646962404E0,-1.279834867E0
3.177023718E1,-3.763397932E-1,2.151075125E0,-1.449296474E0
3.178690385E1,-5.594387054E-1,1.821173429E0,-1.422471762E0
3.180357052E1,-6.398743391E-1,1.833642483E0,-1.530919552E0
3.182023718E1,-6.899131536E-1,2.176434517E0,-1.554890394E0
3.183690385E1,-6.968276501E-1,2.430689335E0,-1.386616349E0
3.185357051E1,-5.837063789E-1,2.646857023E0,-1.000805020E0
3.187023718E1,-2.190215737E-1,3.008937120E0,-6.604548693E-1
3.188690385E1,3.679600954E-1,3.049954414E0,-8.549215794E-1
3.190357051E1,4.426017106E-1,2.184335470E0,-8.005348444E-1
3.192023718E1,-7.427770644E-2,1.128511667E0,-4.610944986E-1
3.193690384E1,-7.427770644E-2,1.128511667E0,-4.610944986E-1
3.195357051E1,-7.427770644E-2,1.128511667E0,-4.610944986E-1
3.197023718E1,-7.427770644E-2,1.128511667E0,-4.610944986E-1
3.198690384E1,-7.427770644E-2,1.128511667E0,-4.610944986E-1
3.200357051E1,4.477396488E0,-1.309207916E1,9.941644669E0
3.202023717E1,5.549683094E0,-1.725977135E1,1.560193920E1
3.203690384E1,9.943503380E0,-2.257623100E1,1.789357376E1
3.205357050E1,1.203779697E1,-2.587411880E1,1.975156975E1
3.207023717E1,1.203779697E1,-2.587411880E1,1.975156975E1
3.208690384E1,7.821244240E0,-1.939998627E1,2.171158791E1
3.210357050E1,9.826771736E0,-1.667563438E1,1.848478889E1
3.212023717E1,9.874798775E0,-1.477038574E1,1.396212196E1
3.213690384E1,9.212897301E0,-1.254517651E1,8.747857094E0
3.215357050E1,7.462266922E0,-9.135661125E0,4.173601151E0
3.217023717E1,5.350188255E0,-5.374705315E0,1.179307103E0
3.218690383E1,3.188884974E0,-1.813425779E0,-6.844543815E-1
3.220357050E1,1.420068145E0,1.157136798E0,-1.791590691E0
3.222023716E1,8.289492130E-1,3.500485659E0,-1.987005472E0
3.223690383E1,8.561856747E-1,4.069893837E0,-1.486655593E0
3.225357050E1,5.386379361E-1,2.565291166E0,-1.423132658E0
3.227023716E1,-6.318298578E-1,4.311095178E-1,-1.218696475E0
3.228690383E1,-2.212462664E0,-7.137115598E-1,-7.856045961E-1
3.230357050E1,-3.278543234E0,-1.698542535E-1,-7.785465121E-1
3.232023716E1,-3.822994232E0,1.305969954E0,-1.257511377E0
3.233690383E1,-3.822994232E0,1.305969954E0,-1.257511377E0
3.235357049E1,-3.822994232E0,1.305969954E0,-1.257511377E0
3.237023716E1,-1.715780646E-1,1.664496899E0,-1.269970775E0
3.237023716E1,-1.715780646E-1,1.664496899E0,-1.269970775E0
3.240357049E1,-1.715780646E-1,1.664496899E0,-1.269970775E0
3.242023716E1,4.195838451E0,2.506470680E0,1.771134585E-1
3.243690382E1,4.195838451E0,2.506470680E0,1.771134585E-1
3.245357049E1,7.323786736E0,3.018370152E0,4.525328279E-1
3.247023716E1,7.323786736E0,3.018370152E0,4.525328279E-1
3.248690382E1,1.172995949E1,1.681361675E0,9.645664096E-1
3.250357049E1,1.647232819E1,1.091650605E0,2.874583960E0
3.252023715E1,1.647232819E1,1.091650605E0,2.874583960E0
3.253690382E1,2.212823677E1,-2.042752028E0,4.445448399E0
3.255357048E1,2.565258789E1,-2.287430048E0,5.888586998E0
3.257023715E1,2.695662308E1,2.060928792E-1,8.245525360E0
3.258690382E1,3.116596413E1,8.744582534E-1,8.319477081E0
3.260357048E1,3.567057037E1,-8.141434789E-1,8.714759827E0
3.262023715E1,3.612785339E1,-1.422117591E0,8.768505096E0
3.263690382E1,3.446087646E1,-4.474380016E-1,7.182720184E0
3.265357048E1,3.273325729E1,-2.405253410E0,4.824086189E0
3.267023715E1,2.603536415E1,-2.984899282E0,2.878989220E0
3.268690381E1,2.028086090E1,-8.387846351E-1,2.457025528E0
3.270357048E1,1.503623867E1,-1.376857460E-1,1.677406549E0
3.272023714E1,1.081702232E1,-2.674897909E-1,2.681027055E-1
3.273690381E1,5.437011719E0,7.728099823E-1,-1.223954201E0
3.275357048E1,5.437011719E0,7.728099823E-1,-1.223954201E0
3.277023714E1,1.827379227E0,2.300885201E0,-8.856822252E-1
3.278690381E1,1.182017326E0,3.000020981E0,-8.269476891E-1
3.280357048E1,1.182017326E0,3.000020981E0,-8.269476891E-1
3.282023714E1,-1.225927025E-1,2.843181610E0,-5.380154252E-1
3.283690381E1,-1.867190152E-1,2.710485458E0,-5.152130723E-1
3.285357047E1,3.880043328E-1,3.091517925E0,-8.909112215E-1
3.287023714E1,5.837829709E-1,3.377921581E0,-9.853097796E-1
3.288690380E1,6.265721321E-1,3.307455540E0,-1.058313727E0
3.290357047E1,5.292526484E-1,2.966138124E0,-1.062297702E0
3.292023714E1,3.269330561E-1,2.421390057E0,-9.739516377E-1
3.293690380E1,-2.600773275E-1,1.524493575E0,-8.872049451E-1
3.295357047E1,-9.653517008E-1,4.492096901E-1,-8.322820067E-1
3.297023714E1,-1.008342028E0,-1.858475208E-1,-8.183476925E-1
3.298690380E1,1.332133822E-2,3.762727380E-1,-1.303757668E0
3.300357047E1,5.407448411E-1,1.117029190E0,-1.472558618E0
3.302023713E1,-1.646990538E0,-1.200366616E0,1.295330167E0
3.303690380E1,-7.330471277E-1,-6.177815914E0,4.610485554E0
3.305357046E1,2.832484484E0,-1.007428360E1,3.673222542E0
3.307023713E1,1.607505322E0,-1.534933186E1,8.748584747E0
3.308690380E1,4.244632125E-1,-2.397378349E1,1.387372875E1
3.310357046E1,3.163439512E0,-2.959031296E1,1.549199772E1
3.312023713E1,2.760169744E0,-2.643760681E1,1.894759750E1
3.313690380E1,2.760169744E0,-2.643760681E1,1.894759750E1
3.313690380E1,4.743727684E0,-2.041447639E1,1.822934532E1
3.317023713E1,4.743727684E0,-2.041447639E1,1.822934532E1
3.318690379E1,5.000951290E0,-1.057563019E1,5.462926865E0
3.320357046E1,3.956877947E0,-6.551301956E0,2.733508110E0
3.322023713E1,2.381828308E0,-2.267289877E0,4.970458448E-1
3.323690379E1,1.836936831E0,2.091000080E0,-6.947206855E-1
3.325357046E1,1.836936831E0,2.091000080E0,-6.947206855E-1
3.327023712E1,1.823816657E0,7.591860294E0,-5.106928349E-1
3.328690379E1,3.067642748E-1,5.274550915E0,1.361534595E-1
3.330357046E1,-1.838497877E0,1.978597045E0,4.736784399E-1
3.332023712E1,-3.406422377E0,1.069777250E0,4.180659056E-1
3.333690379E1,-3.412062883E0,2.448588371E0,3.940377235E-1
3.335357045E1,-2.296202183E0,3.989036798E0,6.292728186E-1
3.337023712E1,-5.512410402E-1,4.343742847E0,2.990549207E-1
3.338690378E1,8.016936779E-1,3.195770741E0,4.115920067E-1
3.340357045E1,1.852585435E0,1.877504230E0,2.041104883E-1
3.342023712E1,3.042350292E0,1.023511648E0,1.186279058E-1
3.343690378E1,3.900949478E0,9.992344379E-1,-1.017056871E-2
3.345357045E1,3.890692711E0,9.622392654E-1,-1.650658399E-1
3.347023712E1,4.239872456E0,5.951219201E-1,-5.074462295E-1
3.348690378E1,5.630769730E0,5.653284788E-1,-5.416067243E-1
3.350357045E1,6.890895367E0,1.266302824E0,-6.560016870E-1
3.352023711E1,7.761609554E0,1.616383076E0,-2.398032323E-2
3.353690378E1,7.761609554E0,1.616383076E0,-2.398032323E-2
3.355357045E1,1.840200615E1,-2.944868058E-2,3.899110556E0
3.357023711E1,1.840200615E1,-2.944868058E-2,3.899110556E0
3.358690378E1,2.327697372E1,1.151093841E0,8.581786156E0
3.360357044E1,2.893365097E1,5.002138615E0,9.029578209E0
3.362023711E1,2.893365097E1,5.002138615E0,9.029578209E0
3.363690378E1,3.824371338E1,4.378774643E0,9.940600395E0
3.365357044E1,4.052389526E1,4.302207947E0,8.921667099E0
3.367023711E1,3.691238403E1,2.641886711E0,6.370013237E0
3.368690377E1,3.170250511E1,-1.277047992E0,4.079327106E0
3.370357044E1,2.697754860E1,-2.779036045E0,3.043375254E0
3.372023710E1,2.170292282E1,-1.408326864E0,2.960583687E0
3.373690377E1,1.598951340E1,-4.711405933E-1,2.581361294E0
3.375357044E1,1.096200562E1,5.783146620E-1,1.948813081E0
3.377023710E1,7.583203316E0,2.126970530E0,1.051849365E0
3.378690377E1,4.938845158E0,3.618893385E0,3.744243979E-1
3.380357044E1,2.691906214E0,4.564191341E0,-7.606857270E-2
3.382023710E1,1.333474636E0,4.901199341E0,-5.588067174E-1
3.383690377E1,1.885960549E-1,4.884793758E0,-1.228828907E0
3.385357043E1,-1.466295242E0,4.126368046E0,-1.374884605E0
3.387023710E1,-2.517168045E0,3.196297646E0,-1.131222010E0
3.388690376E1,-2.506365299E0,2.662505627E0,-1.024919391E0
3.390357043E1,-2.033338070E0,2.362741947E0,-9.999718666E-1
3.392023710E1,-1.389182806E0,2.136633635E0,-8.341973424E-1
3.393690376E1,-1.389182806E0,2.136633635E0,-8.341973424E-1
3.395357043E1,-1.389182806E0,2.136633635E0,-8.341973424E-1
3.397023710E1,-1.389182806E0,2.136633635E0,-8.341973424E-1
3.398690376E1,-1.389182806E0,2.136633635E0,-8.341973424E-1
3.400357043E1,-1.389182806E0,2.136633635E0,-8.341973424E-1
3.402023709E1,-3.115670443E0,7.063469887E-1,-2.394431591E0
3.403690376E1,-2.167662382E0,1.071903229E0,-2.022142649E0
3.405357043E1,-2.167662382E0,1.071903229E0,-2.022142649E0
3.407023709E1,3.064290881E-1,-7.491371155E0,6.124712944E0
3.408690376E1,3.064290881E-1,-7.491371155E0,6.124712944E0
3.410357042E1,7.524257660E0,-1.833013344E1,1.295341587E1
3.412023709E1,6.906562805E0,-2.230664253E1,1.628314781E1
3.413690376E1,6.688604355E0,-2.507159233E1,1.841068268E1
3.415357042E1,5.574266434E0,-2.646326447E1,2.075284386E1
3.417023709E1,4.942838669E0,-2.467717171E1,2.098871994E1
3.418690375E1,5.892044544E0,-1.952227402E1,1.885424232E1
3.420357042E1,6.302669048E0,-1.543281364E1,1.558865738E1
3.422023708E1,5.581755638E0,-1.237413502E1,1.074429607E1
3.423690375E1,4.274042606E0,-9.032030106E0,6.006496429E0
3.425357042E1,2.718453169E0,-5.224923611E0,1.858264446E0
3.427023708E1,1.454017878E0,-1.666038871E0,-6.269839406E-1
3.428690375E1,6.325193644E-1,1.548560023E0,-1.819803953E0
3.430357042E1,2.575969398E-1,4.096354485E0,-2.114003420E0
3.432023708E1,8.567410707E-2,4.298511028E0,-9.830592275E-1
3.433690375E1,-2.235944986E0,5.947005749E-1,-5.138435960E-1
3.435357041E1,-2.235944986E0,5.947005749E-1,-5.138435960E-1
3.437023708E1,-4.148203850E0,1.280035973E0,-6.861782074E-1
3.438690375E1,-3.270709515E0,2.762688398E0,-2.990166247E-1
3.440357041E1,-1.586005330E0,3.784083843E0,-4.340113103E-1
3.442023708E1,1.576246619E-1,4.169349194E0,-4.652125537E-1
3.443690374E1,1.576246619E-1,4.169349194E0,-4.652125537E-1
3.445357041E1,2.435496807E0,3.365998507E0,5.421239138E-1
3.447023708E1,3.127813816E0,2.339565992E0,5.647921562E-1
3.448690374E1,3.970524788E0,1.502265692E0,7.092200518E-1
3.450357041E1,4.576411247E0,9.137231708E-1,1.377001166E0
3.452023707E1,5.203041077E0,1.345206141E0,1.827723980E0
3.453690374E1,6.546800613E0,2.227498293E0,2.304064751E0
3.455357040E1,1.082785320E1,3.046449184E0,2.449565172E0
3.457023707E1,1.671111488E1,1.824783921E0,4.782667160E0
3.458690374E1,1.670789909E1,-1.134755850E0,4.675914288E0
3.460357040E1,1.870713234E1,-3.173227072E0,4.509105682E0
3.462023707E1,2.245763016E1,-2.032840014E0,7.282462597E0
3.463690374E1,2.500253296E1,9.602472782E-1,1.071166801E1
3.465357040E1,2.780732155E1,1.990615964E0,1.239516544E1
3.467023707E1,3.296711349E1,1.655015826E0,1.264632607E1
3.468690373E1,3.783888245E1,1.752258778E0,1.075413227E1
3.470357040E1,4.074598694E1,1.310413599E0,8.645586967E0
3.472023706E1,3.785251236E1,-2.324472904E0,7.185009003E0
3.473690373E1,2.228292274E1,-2.538926601E0,2.727704287E0
3.475357040E1,1.603881454E1,-5.047647953E-1,1.776373148E0
3.477023706E1,1.603881454E1,-5.047647953E-1,1.776373148E0
3.478690373E1,6.618578911E0,1.535430312E0,1.166646600E0
3.480357040E1,3.880072117E0,2.282526493E0,8.177635670E-1
3.482023706E1,2.430756330E0,2.669774532E0,1.655925661E-1
3.483690373E1,2.187668324E0,2.966013670E0,-2.916233540E-1
3.485357039E1,1.710743308E0,2.704049826E0,-4.583651125E-1
3.487023706E1,1.113792181E0,2.355415583E0,-1.208602548E0
3.488690372E1,2.448885143E-1,2.318286419E0,-1.848917484E0
3.490357039E1,-7.451425791E-1,2.628172636E0,-2.258210897E0
3.492023706E1,-1.622531414E0,3.212884426E0,-2.308968067E0
3.493690372E1,-1.990568042E0,3.957749605E0,-2.232669592E0
3.495357039E1,-1.685652137E0,4.402697086E0,-1.993670940E0
3.497023706E1,-1.249371052E0,3.594060898E0,-2.139180899E0
3.498690372E1,-1.850430608E0,1.213295341E0,-2.506729364E0
3.500357039E1,-3.025217533E0,-1.259053230E0,-2.416094303E0
3.502023705E1,-3.926778078E0,-2.424742222E0,-2.759815454E0
3.503690372E1,-4.709538460E0,-1.277239680E0,-3.465386629E0
3.505357038E1,-4.919347286E0,8.763927817E-1,-2.726823330E0
3.507023705E1,-7.491170168E-1,2.278217077E0,-2.227239847E0
3.508690372E1,5.394701481E0,9.211068749E-1,1.253220916E0
3.510357038E1,7.370875359E0,-3.770063162E0,7.080353737E0
3.512023705E1,9.180202484E0,-9.380127907E0,9.062522888E0
3.513690372E1,9.180202484E0,-9.380127907E0,9.062522888E0
3.515357038E1,3.330075979E0,-1.795247078E1,1.439836502E1
3.517023705E1,2.405885458E0,-2.541239166E1,1.524037743E1
3.518690371E1,2.405885458E0,-2.541239166E1,1.524037743E1
3.520357038E1,6.166678429E0,-2.357463074E1,1.958132362E1
3.522023705E1,6.166678429E0,-2.357463074E1,1.958132362E1
3.523690371E1,1.229626560E1,-1.710790253E1,1.644374084E1
3.525357038E1,1.123378658E1,-1.402273464E1,1.200579071E1
3.527023704E1,1.123378658E1,-1.402273464E1,1.200579071E1
3.528690371E1,6.422465324E0,-5.690768719E0,3.795212030E0
3.530357038E1,3.736352682E0,-1.565309882E0,1.599077702E0
3.532023704E1,1.845517755E0,1.985339165E0,2.557199001E-1
3.533690371E1,6.286407709E-1,5.243924141E0,-1.001054049E0
3.535357037E1,6.286407709E-1,5.243924141E0,-1.001054049E0
3.537023704E1,1.681687310E-2,2.784782171E0,-9.012637138E-1
3.538690370E1,-1.602199793E0,-5.475826263E-1,-8.466184735E-1
3.540357037E1,-3.522991180E0,-1.842615962E0,-4.198950827E-1
3.542023704E1,-4.866981030E0,-1.226597428E-1,-4.342890382E-1
3.543690370E1,-4.991987228E0,2.714775562E0,-7.177529335E-1
3.545357037E1,-3.954522133E0,4.440631390E0,-5.955815911E-1
3.547023704E1,-2.450704813E0,4.550725937E0,-5.214284062E-1
3.548690370E1,-6.241108775E-1,3.559401989E0,-3.989410400E-1
3.550357037E1,9.965529442E-1,2.314877033E0,2.210135460E-1
3.552023703E1,2.666843653E0,1.927322745E0,2.081040144E-1
3.553690370E1,2.666843653E0,1.927322745E0,2.081040144E-1
3.555357036E1,2.666843653E0,1.927322745E0,2.081040144E-1
3.557023703E1,7.181494236E0,2.002893388E-1,4.567179084E-2
3.558690370E1,7.181494236E0,2.002893388E-1,4.567179084E-2
3.560357036E1,7.181494236E0,2.002893388E-1,4.567179084E-2
3.562023703E1,7.181494236E0,2.002893388E-1,4.567179084E-2
3.563690370E1,7.181494236E0,2.002893388E-1,4.567179084E-2
3.565357036E1,1.991995811E1,-5.216678381E-1,4.387489796E0
3.567023703E1,2.350119781E1,-3.893067598E0,4.844513893E0
3.568690369E1,2.834354782E1,-3.106112719E0,6.793528557E0
3.570357036E1,3.287333679E1,-2.310691923E-1,6.693287373E0
3.572023702E1,3.781357193E1,4.979460835E-1,6.429121017E0
3.573690369E1,3.845588684E1,-1.646578789E0,8.304393768E0
3.575357036E1,3.679640961E1,-1.539222598E0,6.751045227E0
3.577023702E1,3.901937866E1,-3.145617247E0,5.094765663E0
3.578690369E1,2.996760941E1,-5.735807896E0,3.839868546E0
3.580357036E1,2.126615143E1,-3.710045338E0,2.326953411E0
3.582023702E1,1.532724762E1,-1.225850463E0,1.580891371E0
3.583690369E1,9.923890114E0,-2.760035731E-2,1.183626294E0
3.585357035E1,4.947637081E0,1.611891508E0,6.470473409E-1
3.587023702E1,1.554813743E0,3.607812881E0,3.509899601E-2
3.588690368E1,-1.575001627E-1,4.768397331E0,-1.232151911E-1
3.590357035E1,-7.132997513E-1,4.068667889E0,-4.387135208E-1
3.592023702E1,-3.972842395E-1,2.293118477E0,-9.256175756E-1
3.593690368E1,-1.887780130E-1,1.559314847E0,-1.254437089E0
3.595357035E1,-1.887780130E-1,1.559314847E0,-1.254437089E0
3.597023702E1,-9.935745001E-1,3.397956371E0,-1.808924675E0
3.598690368E1,-1.118235826E0,3.434913397E0,-1.637269974E0
3.600357035E1,-1.118235826E0,3.434913397E0,-1.637269974E0
3.602023701E1,-6.052733064E-1,1.537000895E0,-1.136948943E0
3.603690368E1,-5.206813812E-1,1.035319805E0,-1.229681134E0
3.605357035E1,-5.869337916E-1,1.029497147E0,-1.323878646E0
3.607023701E1,-8.382578492E-1,1.243452668E0,-1.603693724E0
3.608690368E1,-1.109693408E0,9.761639237E-1,-1.197866917E0
3.610357034E1,-1.205298543E0,2.396212816E-1,-8.776568770E-1
3.612023701E1,-1.066310406E0,1.148259174E-2,3.186107874E-1
3.613690368E1,-5.032037497E-1,2.429827452E-1,1.749385715E0
3.615357034E1,8.049784899E-1,-3.423670053E0,6.151403427E0
3.617023701E1,2.246987104E0,-1.076181221E1,8.124905586E0
3.618690367E1,3.592518806E0,-1.463967228E1,8.261911392E0
3.620357034E1,8.970307708E-1,-1.823655891E1,1.441710663E1
3.622023700E1,1.793228388E0,-2.411890030E1,1.748909760E1
3.623690367E1,3.520022392E0,-2.833388329E1,2.052902603E1
3.625357034E1,5.070555210E0,-2.575232124E1,2.277388763E1
3.627023700E1,7.731901646E0,-1.967765617E1,2.224113846E1
3.628690367E1,9.541660309E0,-1.499267292E1,1.836832428E1
3.630357034E1,8.961688042E0,-1.234259892E1,1.339084625E1
3.632023700E1,7.649101257E0,-9.992075920E0,8.035573006E0
3.633690367E1,4.780406952E0,-3.737530708E0,5.100128651E-1
3.633690367E1,4.780406952E0,-3.737530708E0,5.100128651E-1
3.637023700E1,4.780406952E0,-3.737530708E0,5.100128651E-1
3.638690367E1,9.402796030E-1,2.795766830E0,-1.887033224E0
3.640357033E1,-1.757822931E-1,2.518297911E0,-1.400368571E0
3.642023700E1,-1.841409326E0,1.502821326E0,-1.311438322E0
3.643690366E1,-3.379932880E0,9.691249132E-1,-1.254130721E0
3.645357033E1,-3.379932880E0,9.691249132E-1,-1.254130721E0
3.647023700E1,-3.637424469E0,2.289402485E0,-8.687025905E-1
3.648690366E1,-2.608597755E0,3.509995461E0,-6.850385666E-1
3.650357033E1,-1.178110003E0,4.252035141E0,-5.116696358E-1
3.652023699E1,3.465080261E-1,4.450438023E0,-3.826892078E-1
3.653690366E1,1.817476749E0,4.103680611E0,-8.814492822E-2
3.655357032E1,3.027276516E0,2.968082190E0,5.854589343E-1
3.657023699E1,3.584914684E0,1.376139283E0,8.840637803E-1
3.658690366E1,4.299124718E0,5.043146610E-1,3.906188011E-1
3.660357032E1,5.067308426E0,8.663562536E-1,4.296634495E-1
3.662023699E1,5.991719723E0,1.348356962E0,8.079377413E-1
3.663690366E1,7.692675114E0,1.202262640E0,9.699677229E-1
3.665357032E1,1.103077602E1,1.240483761E0,2.765053988E0
3.667023699E1,1.527008438E1,2.212663889E0,4.763216496E0
3.668690365E1,1.697719765E1,8.524889946E-1,5.929508686E0
3.670357032E1,2.047842216E1,-1.067976832E0,7.397192478E0
3.672023698E1,2.341175842E1,6.826922894E-1,9.229083061E0
3.673690365E1,2.341175842E1,6.826922894E-1,9.229083061E0
3.675357032E1,2.341175842E1,6.826922894E-1,9.229083061E0
3.677023698E1,3.841760254E1,6.827305555E-1,9.891164780E0
3.678690365E1,3.835673904E1,1.438484311E0,9.189855576E0
3.680357032E1,3.835673904E1,1.438484311E0,9.189855576E0
3.682023698E1,3.835673904E1,1.438484311E0,9.189855576E0
3.683690365E1,2.296680069E1,-2.971166134E0,4.293253899E0
3.685357031E1,1.704803658E1,-2.193998575E0,2.854597092E0
3.687023698E1,1.141427040E1,-5.134317875E-1,9.583127499E-1
3.688690365E1,7.145858765E0,2.664296389E0,-3.288387954E-1
3.690357031E1,4.035043716E0,5.395879269E0,-1.018866897E0
3.692023698E1,4.035043716E0,5.395879269E0,-1.018866897E0
3.693690364E1,-1.546175331E-1,5.507583618E0,-2.102377176E0
3.695357031E1,-2.396136284E0,3.971712351E0,-2.066646338E0
3.697023698E1,-3.361899614E0,2.968848467E0,-1.877485156E0
3.698690364E1,-3.300723076E0,2.693045855E0,-1.676544547E0
3.700357031E1,-2.892933130E0,2.878682852E0,-1.392697453E0
3.702023697E1,-1.875224948E0,3.036987305E0,-1.070792317E0
3.703690364E1,-6.801161170E-1,2.968589783E0,-1.015390515E0
3.705357030E1,-1.037072390E-1,2.639664888E0,-1.150892735E0
3.707023697E1,-2.973598540E-1,2.047396898E0,-1.147196174E0
3.708690364E1,-6.331610084E-1,1.379529476E0,-9.896863699E-1
3.710357030E1,-6.449787617E-1,3.577990830E-1,-6.408416033E-1
3.712023697E1,-6.797138453E-1,-7.146213651E-1,-6.516538262E-1
3.713690364E1,-6.797138453E-1,-7.146213651E-1,-6.516538262E-1
3.715357030E1,-6.797138453E-1,-7.146213651E-1,-6.516538262E-1
3.717023697E1,2.367980480E0,-1.144763589E0,5.503924847E0
3.718690363E1,2.367980480E0,-1.144763589E0,5.503924847E0
3.720357030E1,2.367980480E0,-1.144763589E0,5.503924847E0
3.722023697E1,5.706819147E-2,-1.764847374E1,1.184133911E1
3.723690363E1,5.706819147E-2,-1.764847374E1,1.184133911E1
3.725357030E1,5.452650785E-1,-2.932819557E1,1.859518051E1
3.727023696E1,2.942205906E0,-2.774301338E1,2.125109673E1
3.728690363E1,6.608341217E0,-2.231723404E1,2.023036385E1
3.730357030E1,9.013919830E0,-1.710085297E1,1.672355652E1
3.732023696E1,9.250477791E0,-1.277564240E1,1.289976788E1
3.733690363E1,8.128400803E0,-9.643825531E0,7.902962685E0
3.735357029E1,5.955040455E0,-6.616175175E0,3.520118237E0
3.737023696E1,3.786583185E0,-3.307225943E0,4.170028865E-1
3.738690362E1,1.835404515E0,-2.016109377E-1,-1.741772175E0
3.740357029E1,6.225882173E-1,2.549087286E0,-3.052932978E0
3.742023696E1,8.106767386E-2,4.453502655E0,-3.098221540E0
3.743690362E1,-2.884151042E-1,4.215413570E0,-2.122191668E0
3.745357029E1,-1.556077838E0,1.966702580E0,-1.448578238E0
3.747023696E1,-3.851025581E0,1.173350364E-1,-7.334301472E-1
3.748690362E1,-5.750652313E0,3.412216306E-1,-8.410159945E-1
3.750357029E1,-5.809674263E0,2.315671921E0,-1.266839147E0
3.752023695E1,-3.658847570E0,4.165154457E0,-1.206802130E0
3.753690362E1,1.236825466E0,3.854320049E0,8.513780683E-2
3.755357028E1,1.236825466E0,3.854320049E0,8.513780683E-2
3.757023695E1,5.344039917E0,2.606816292E0,6.565092802E-1
3.758690362E1,6.795606613E0,2.292103291E0,1.318247437E0
3.760357028E1,7.555506706E0,1.806683660E0,9.035621285E-1
3.762023695E1,8.226994514E0,9.262495637E-1,1.041630983E0
3.763690362E1,8.226994514E0,9.262495637E-1,1.041630983E0
3.765357028E1,9.137604713E0,-8.820430040E-1,2.191115856E0
3.767023695E1,1.231960487E1,-1.634013891E0,3.075601101E0
3.768690361E1,1.434553051E1,4.360990524E-1,3.375249863E0
3.770357028E1,1.682788658E1,4.864826500E-1,4.444605350E0
3.772023694E1,2.203341675E1,-1.194840670E0,7.134960651E0
3.773690361E1,2.485228348E1,-1.236250877E0,9.213472366E0
3.775357028E1,2.969126129E1,-4.639675617E-1,9.689391136E0
3.777023694E1,3.526286697E1,-4.650305808E-1,9.123431206E0
3.778690361E1,3.925385666E1,-9.551523924E-1,8.234933853E0
3.780357028E1,4.164660263E1,-1.660972714E0,6.304593563E0
3.782023694E1,3.901720428E1,-4.239010811E0,5.361010075E0
3.783690361E1,2.991905403E1,-6.557325840E0,2.959424734E0
3.785357027E1,2.311433220E1,-4.636122704E0,1.607543588E0
3.787023694E1,1.682600975E1,-2.361458540E0,8.306539059E-1
3.788690360E1,1.154351902E1,-4.380910397E-1,-9.220549464E-2
3.790357027E1,7.165711403E0,2.099896669E0,-5.527253747E-1
3.792023694E1,3.117183685E0,4.724382401E0,-2.812133431E-1
3.793690360E1,3.117183685E0,4.724382401E0,-2.812133431E-1
3.795357027E1,-1.350530863E0,3.492862463E0,-6.186617613E-1
3.797023694E1,-1.350530863E0,3.492862463E0,-6.186617613E-1
3.798690360E1,-1.956828952E0,8.040304184E-1,-5.681440234E-1
